"Effect_Size","Sample_Size","Simulation","MeLSI_F","MeLSI_p","MeLSI_significant","Euclidean_F","Euclidean_p","Euclidean_significant","BrayCurtis_F","BrayCurtis_p","BrayCurtis_significant","Jaccard_F","Jaccard_p","Jaccard_significant","WeightedUniFrac_F","WeightedUniFrac_p","WeightedUniFrac_significant","UnweightedUniFrac_F","UnweightedUniFrac_p","UnweightedUniFrac_significant","Best_Traditional","Best_Traditional_F"
"Large",200,41,3.40266311984162,0.00497512437810945,TRUE,3.2300903264453,0.001,TRUE,8.77095139128137,0.001,TRUE,1.10626352190145,0.243,FALSE,11.9576951449929,0.001,TRUE,1.08040590496699,0.331,FALSE,"WeightedUniFrac",11.9576951449929
"Small",50,5,1.32296468401746,0.218905472636816,FALSE,1.09927535331547,0.152,FALSE,1.13351974315261,0.128,FALSE,1.17109767068199,0.146,FALSE,1.64780895580451,0.02,TRUE,1.04910786121358,0.382,FALSE,"WeightedUniFrac",1.64780895580451
"Small",50,42,1.186117926597,0.73134328358209,FALSE,1.01038190616933,0.466,FALSE,0.99643197474432,0.501,FALSE,1.16125681050136,0.184,FALSE,1.1510609069766,0.233,FALSE,1.34693510945465,0.063,FALSE,"UnweightedUniFrac",1.34693510945465
"Medium",50,42,1.13321726649319,0.830845771144279,FALSE,0.936491664664657,0.717,FALSE,1.09911039573589,0.19,FALSE,0.922833324876424,0.664,FALSE,1.00744290803857,0.442,FALSE,0.878764990113934,0.682,FALSE,"BrayCurtis",1.09911039573589
"Large",50,42,1.37999445701097,0.134328358208955,FALSE,1.28959115603154,0.003,TRUE,2.56163969175925,0.001,TRUE,0.777909531011589,0.903,FALSE,3.13350037634062,0.001,TRUE,0.718604211867035,0.906,FALSE,"WeightedUniFrac",3.13350037634062
"Small",100,42,1.33992704025923,0.368159203980099,FALSE,1.04239645914166,0.319,FALSE,1.08621694515593,0.211,FALSE,1.07294991594121,0.311,FALSE,0.990046074149701,0.496,FALSE,1.12594583173163,0.257,FALSE,"UnweightedUniFrac",1.12594583173163
"Medium",100,42,1.98759627739845,0.00497512437810945,TRUE,1.62944779708272,0.001,TRUE,1.89101086222856,0.001,TRUE,1.5762995945601,0.001,TRUE,1.60355865416532,0.017,TRUE,1.5625499525097,0.008,TRUE,"BrayCurtis",1.89101086222856
"Large",100,42,2.16004413875428,0.00497512437810945,TRUE,1.98461882387121,0.001,TRUE,4.40892843717611,0.001,TRUE,1.08470932354494,0.289,FALSE,4.28996193297285,0.001,TRUE,0.939040487056542,0.577,FALSE,"BrayCurtis",4.40892843717611
"Small",200,42,1.40604739811597,0.313432835820896,FALSE,1.0339977189409,0.345,FALSE,1.25936871294716,0.014,TRUE,1.13522395172939,0.242,FALSE,0.86945053836383,0.697,FALSE,1.15312868370798,0.198,FALSE,"BrayCurtis",1.25936871294716
"Medium",200,42,2.10944813535245,0.00497512437810945,TRUE,1.80431159394494,0.001,TRUE,2.82915473325243,0.001,TRUE,1.12582647447958,0.243,FALSE,3.67333418697703,0.001,TRUE,0.760104728362556,0.861,FALSE,"WeightedUniFrac",3.67333418697703
"Large",200,42,3.20264230005562,0.00497512437810945,TRUE,3.12893143052177,0.001,TRUE,8.86441752733076,0.001,TRUE,0.798580323554022,0.864,FALSE,11.1995785469453,0.001,TRUE,0.861859611007997,0.767,FALSE,"WeightedUniFrac",11.1995785469453
"Small",50,43,1.35913530485273,0.0796019900497512,FALSE,1.11036407705253,0.164,FALSE,1.31916571865545,0.004,TRUE,1.14426708829367,0.225,FALSE,1.59465107640626,0.016,TRUE,1.1373260585968,0.248,FALSE,"WeightedUniFrac",1.59465107640626
"Medium",50,5,1.45239029044151,0.00995024875621891,TRUE,1.1872543071695,0.042,TRUE,1.50064617686347,0.001,TRUE,0.924920524407401,0.656,FALSE,2.02816796167178,0.002,TRUE,1.03191838032508,0.446,FALSE,"WeightedUniFrac",2.02816796167178
"Medium",50,43,1.40591222335661,0.0298507462686567,TRUE,1.2300275333051,0.021,TRUE,1.51126660886807,0.001,TRUE,1.09184748854599,0.308,FALSE,1.88526366512931,0.003,TRUE,1.24451797419085,0.142,FALSE,"WeightedUniFrac",1.88526366512931
"Large",50,43,1.78202080519723,0.00497512437810945,TRUE,1.60248550976486,0.001,TRUE,2.93859022999407,0.001,TRUE,1.32431310754332,0.04,TRUE,3.2063113898002,0.001,TRUE,1.20173989351826,0.179,FALSE,"WeightedUniFrac",3.2063113898002
"Small",100,43,1.32123943299533,0.412935323383085,FALSE,1.02175634171308,0.401,FALSE,1.12859733348923,0.144,FALSE,0.933334590585403,0.644,FALSE,1.35672639634792,0.079,FALSE,0.92575749023266,0.63,FALSE,"WeightedUniFrac",1.35672639634792
"Medium",100,43,1.46700262401174,0.114427860696517,FALSE,1.17525595180263,0.053,FALSE,1.51814131806319,0.001,TRUE,1.08950903894143,0.291,FALSE,1.87420600997266,0.007,TRUE,1.02520534508706,0.449,FALSE,"WeightedUniFrac",1.87420600997266
"Large",100,43,2.09571673211328,0.00497512437810945,TRUE,2.00020229446135,0.001,TRUE,4.83083035619659,0.001,TRUE,0.964355118978244,0.567,FALSE,3.97562494893836,0.001,TRUE,1.10573925670214,0.281,FALSE,"BrayCurtis",4.83083035619659
"Small",200,43,1.64768670031935,0.00995024875621891,TRUE,1.260557193611,0.01,TRUE,1.42709264863233,0.001,TRUE,1.24865333497622,0.084,FALSE,1.68519124433479,0.014,TRUE,1.26703787568631,0.117,FALSE,"WeightedUniFrac",1.68519124433479
"Medium",200,43,1.76170530321379,0.00995024875621891,TRUE,1.39978171031026,0.001,TRUE,2.17690542847436,0.001,TRUE,0.951091814705439,0.622,FALSE,2.46109638044579,0.001,TRUE,0.948239899869878,0.582,FALSE,"WeightedUniFrac",2.46109638044579
"Large",200,43,2.89321983913445,0.00497512437810945,TRUE,2.62986349150618,0.001,TRUE,7.4849158549598,0.001,TRUE,1.06969292003475,0.338,FALSE,11.2330298307815,0.001,TRUE,1.25202057903332,0.113,FALSE,"WeightedUniFrac",11.2330298307815
"Small",50,44,1.23779596471251,0.462686567164179,FALSE,1.03760931562322,0.342,FALSE,1.09620585576132,0.182,FALSE,0.983316901560758,0.527,FALSE,0.987824242015069,0.455,FALSE,1.07243500200481,0.372,FALSE,"BrayCurtis",1.09620585576132
"Medium",50,44,1.40241541567457,0.0895522388059701,FALSE,1.09851430794379,0.154,FALSE,1.17319782775736,0.063,FALSE,1.02914243196342,0.41,FALSE,0.98446113509234,0.47,FALSE,0.847976482155057,0.784,FALSE,"BrayCurtis",1.17319782775736
"Large",50,5,1.67778772821249,0.00497512437810945,TRUE,1.55380453304162,0.001,TRUE,2.67417306356554,0.001,TRUE,1.17681994622108,0.173,FALSE,2.6991704598484,0.001,TRUE,1.21802118125205,0.129,FALSE,"WeightedUniFrac",2.6991704598484
"Large",50,44,1.41807399146691,0.0597014925373134,FALSE,1.26535108652113,0.008,TRUE,2.3643717576609,0.001,TRUE,0.810716070988655,0.862,FALSE,2.56829575654882,0.001,TRUE,0.755160672389288,0.88,FALSE,"WeightedUniFrac",2.56829575654882
"Small",100,44,1.30056045031411,0.502487562189055,FALSE,0.999163979931058,0.51,FALSE,1.12667845963258,0.146,FALSE,0.847620271149364,0.784,FALSE,0.978748270801967,0.5,FALSE,0.845093358182646,0.775,FALSE,"BrayCurtis",1.12667845963258
"Medium",100,44,1.36711861244989,0.263681592039801,FALSE,1.0756339484571,0.201,FALSE,1.44659119269653,0.001,TRUE,0.928090196380075,0.632,FALSE,1.30152589835041,0.112,FALSE,0.817558044073954,0.803,FALSE,"BrayCurtis",1.44659119269653
"Large",100,44,1.99250279446496,0.00497512437810945,TRUE,1.7596807186473,0.001,TRUE,4.29543043457025,0.001,TRUE,1.00504960648049,0.486,FALSE,3.52805038511333,0.001,TRUE,0.907232275391452,0.666,FALSE,"BrayCurtis",4.29543043457025
"Small",200,44,1.44662337175101,0.164179104477612,FALSE,1.10289835272716,0.168,FALSE,1.29962151450524,0.008,TRUE,0.864419886475571,0.746,FALSE,1.33203462392031,0.085,FALSE,0.833717331471016,0.784,FALSE,"WeightedUniFrac",1.33203462392031
"Medium",200,44,1.68711416587354,0.0149253731343284,TRUE,1.27757844536565,0.007,TRUE,1.98495250771928,0.001,TRUE,0.931792214774101,0.636,FALSE,2.74376815636512,0.001,TRUE,0.775242565844556,0.854,FALSE,"WeightedUniFrac",2.74376815636512
"Large",200,44,3.18701523243143,0.00497512437810945,TRUE,3.06998808795215,0.001,TRUE,8.2560198055015,0.001,TRUE,1.10922607694078,0.241,FALSE,8.73554063277039,0.001,TRUE,0.922651680387033,0.625,FALSE,"WeightedUniFrac",8.73554063277039
"Small",50,45,1.36949099898953,0.114427860696517,FALSE,1.15727595587873,0.053,FALSE,1.13838136028657,0.13,FALSE,1.21888673903267,0.107,FALSE,1.22360172785881,0.156,FALSE,1.39678352989042,0.033,TRUE,"UnweightedUniFrac",1.39678352989042
"Medium",50,45,1.36692712359064,0.124378109452736,FALSE,1.13114959968799,0.098,FALSE,1.45849673089841,0.001,TRUE,1.14855553372877,0.199,FALSE,2.10925305347273,0.002,TRUE,1.07407471837922,0.357,FALSE,"WeightedUniFrac",2.10925305347273
"Large",50,45,1.46835828021861,0.0248756218905473,TRUE,1.35554293932771,0.002,TRUE,2.48239305019194,0.001,TRUE,0.787943243732329,0.885,FALSE,1.4461406968888,0.077,FALSE,0.639078683287088,0.965,FALSE,"BrayCurtis",2.48239305019194
"Small",100,1,1.28374120198769,0.552238805970149,FALSE,0.970613416790047,0.609,FALSE,1.02179425794711,0.43,FALSE,0.923608083238347,0.664,FALSE,0.852947073226652,0.695,FALSE,1.03131609382582,0.411,FALSE,"UnweightedUniFrac",1.03131609382582
"Small",100,5,1.33637260279664,0.338308457711443,FALSE,1.03803538860108,0.35,FALSE,1.11828570280603,0.135,FALSE,0.86125265195475,0.77,FALSE,1.30041964882847,0.135,FALSE,0.90404280427888,0.665,FALSE,"WeightedUniFrac",1.30041964882847
"Small",100,45,1.40871885337588,0.159203980099502,FALSE,1.15090227011515,0.087,FALSE,1.25910347852666,0.014,TRUE,1.06282198874577,0.335,FALSE,1.0423888629906,0.374,FALSE,0.846349453306021,0.744,FALSE,"BrayCurtis",1.25910347852666
"Medium",100,45,1.37971926002169,0.298507462686567,FALSE,1.09592355664843,0.194,FALSE,1.49443849262026,0.001,TRUE,0.989356755685665,0.491,FALSE,1.22410759286584,0.148,FALSE,0.982058690783788,0.511,FALSE,"BrayCurtis",1.49443849262026
"Large",100,45,1.98088932229278,0.00497512437810945,TRUE,1.81775806401152,0.001,TRUE,3.97785992652003,0.001,TRUE,0.785128050006704,0.892,FALSE,4.83938401763089,0.001,TRUE,0.86853845425021,0.731,FALSE,"WeightedUniFrac",4.83938401763089
"Small",200,45,1.50234567562151,0.189054726368159,FALSE,1.12504914200731,0.099,FALSE,1.2446701676399,0.032,TRUE,1.01936582698347,0.434,FALSE,1.29543999475955,0.119,FALSE,1.32774266594352,0.077,FALSE,"UnweightedUniFrac",1.32774266594352
"Medium",200,45,1.62409440255708,0.0248756218905473,TRUE,1.35067149613633,0.003,TRUE,1.90665439733748,0.001,TRUE,1.05255214417557,0.383,FALSE,2.20864467439411,0.001,TRUE,0.987816453123412,0.513,FALSE,"WeightedUniFrac",2.20864467439411
"Large",200,45,3.22955250278115,0.00497512437810945,TRUE,3.35592545975645,0.001,TRUE,8.55133957673912,0.001,TRUE,1.13624947174322,0.226,FALSE,9.163486086466,0.001,TRUE,1.13226023334354,0.26,FALSE,"WeightedUniFrac",9.163486086466
"Small",50,46,1.26406331368769,0.393034825870647,FALSE,1.03879688878882,0.366,FALSE,0.989810127437732,0.52,FALSE,1.21674813670319,0.111,FALSE,0.937375443307234,0.522,FALSE,1.3173763360566,0.049,TRUE,"UnweightedUniFrac",1.3173763360566
"Medium",50,46,1.30071406228835,0.238805970149254,FALSE,1.0311155900234,0.342,FALSE,1.21319755209303,0.038,TRUE,0.750808226650355,0.923,FALSE,1.39695820835606,0.049,TRUE,0.555178986268571,0.991,FALSE,"WeightedUniFrac",1.39695820835606
"Large",50,46,1.40914016013099,0.0746268656716418,FALSE,1.32672562826241,0.006,TRUE,2.58009340962808,0.001,TRUE,0.881121357876763,0.743,FALSE,2.7118946593599,0.001,TRUE,0.827286938315309,0.766,FALSE,"WeightedUniFrac",2.7118946593599
"Small",100,46,1.39610909465663,0.218905472636816,FALSE,1.03727234077171,0.343,FALSE,0.968103479263822,0.608,FALSE,1.2001293152538,0.147,FALSE,0.746012238740026,0.884,FALSE,1.25928683745492,0.129,FALSE,"UnweightedUniFrac",1.25928683745492
"Medium",100,5,1.51724173737264,0.0497512437810945,TRUE,1.24614109700611,0.016,TRUE,1.62209554030472,0.001,TRUE,1.17317507192257,0.144,FALSE,1.41899798763268,0.043,TRUE,1.19597211182277,0.188,FALSE,"BrayCurtis",1.62209554030472
"Medium",100,46,1.58537823331708,0.0149253731343284,TRUE,1.30460059857,0.003,TRUE,1.99168142696562,0.001,TRUE,0.970473489741822,0.569,FALSE,2.24712134869337,0.001,TRUE,0.920288177336886,0.655,FALSE,"WeightedUniFrac",2.24712134869337
"Large",100,46,2.15946129541873,0.00497512437810945,TRUE,1.98526862233737,0.001,TRUE,4.39197475985227,0.001,TRUE,0.981632805558649,0.523,FALSE,3.72278598678749,0.001,TRUE,0.864910298532201,0.739,FALSE,"BrayCurtis",4.39197475985227
"Small",200,46,1.22605655219074,0.800995024875622,FALSE,0.927893359966982,0.75,FALSE,0.962781243785132,0.61,FALSE,0.840841905797014,0.818,FALSE,1.17599060784141,0.197,FALSE,0.96801223847727,0.542,FALSE,"WeightedUniFrac",1.17599060784141
"Medium",200,46,2.09644557352619,0.00497512437810945,TRUE,1.69202093942236,0.001,TRUE,2.46663785521507,0.001,TRUE,1.14007847650733,0.212,FALSE,1.97824400967558,0.004,TRUE,1.15687160453337,0.229,FALSE,"BrayCurtis",2.46663785521507
"Large",200,46,3.11134415100699,0.00497512437810945,TRUE,3.04108898456283,0.001,TRUE,8.40539810839884,0.001,TRUE,1.08951040014956,0.285,FALSE,9.49907511646608,0.001,TRUE,1.35206090937144,0.055,FALSE,"WeightedUniFrac",9.49907511646608
"Small",50,47,1.29198254671009,0.303482587064677,FALSE,1.04531314065307,0.324,FALSE,1.14849403451567,0.103,FALSE,0.844064723583213,0.83,FALSE,1.18906513331011,0.19,FALSE,0.821514928533632,0.809,FALSE,"WeightedUniFrac",1.18906513331011
"Medium",50,47,1.57587070824332,0.0149253731343284,TRUE,1.30510015550395,0.004,TRUE,1.63006843146516,0.001,TRUE,1.14909629372568,0.207,FALSE,1.27758416965439,0.114,FALSE,1.08569754666992,0.323,FALSE,"BrayCurtis",1.63006843146516
"Large",50,47,1.54363232187907,0.0199004975124378,TRUE,1.44595956381452,0.001,TRUE,2.84246066868323,0.001,TRUE,0.844312708608994,0.822,FALSE,3.19862017120479,0.001,TRUE,0.84306660515184,0.773,FALSE,"WeightedUniFrac",3.19862017120479
"Small",100,47,1.49610939294949,0.0696517412935323,FALSE,1.15923271424874,0.056,FALSE,1.27835833639563,0.015,TRUE,1.02827741389649,0.427,FALSE,0.88092041397096,0.655,FALSE,0.990122137144145,0.519,FALSE,"BrayCurtis",1.27835833639563
"Medium",100,47,1.51304926851377,0.0497512437810945,TRUE,1.20543677654727,0.028,TRUE,1.55533967637637,0.001,TRUE,1.12954287014179,0.216,FALSE,1.56628187267054,0.034,TRUE,1.12182873671097,0.253,FALSE,"WeightedUniFrac",1.56628187267054
"Large",100,5,1.98032159235939,0.00497512437810945,TRUE,1.95706209688569,0.001,TRUE,4.43145576103989,0.001,TRUE,0.94103526995309,0.631,FALSE,4.26467379642058,0.001,TRUE,1.06162075672111,0.374,FALSE,"BrayCurtis",4.43145576103989
"Large",100,47,1.80012651354394,0.00497512437810945,TRUE,1.64145351740845,0.001,TRUE,4.51202938096803,0.001,TRUE,0.831883511124932,0.827,FALSE,4.7716049207219,0.001,TRUE,1.04285633425338,0.396,FALSE,"WeightedUniFrac",4.7716049207219
"Small",200,47,1.49926882132837,0.144278606965174,FALSE,1.13636905633911,0.112,FALSE,1.18960254660742,0.06,FALSE,1.22527440985718,0.111,FALSE,1.04346614814451,0.363,FALSE,1.20164584041695,0.149,FALSE,"Jaccard",1.22527440985718
"Medium",200,47,1.95643496716186,0.00497512437810945,TRUE,1.55334200932358,0.001,TRUE,2.33768751945478,0.001,TRUE,0.999512960732737,0.493,FALSE,4.19046591351468,0.001,TRUE,1.11426654851747,0.299,FALSE,"WeightedUniFrac",4.19046591351468
"Large",200,47,3.17316659661878,0.00497512437810945,TRUE,2.89345018793641,0.001,TRUE,7.91187568620166,0.001,TRUE,1.02480116879378,0.418,FALSE,5.7791897082598,0.001,TRUE,0.879268615174362,0.725,FALSE,"BrayCurtis",7.91187568620166
"Small",50,48,1.02044444873093,0.985074626865672,FALSE,0.898079970513973,0.866,FALSE,0.961487498774427,0.603,FALSE,0.755914910225986,0.915,FALSE,0.991830334850647,0.482,FALSE,0.809200630524255,0.8,FALSE,"WeightedUniFrac",0.991830334850647
"Medium",50,48,1.12855227417476,0.776119402985075,FALSE,0.996502871927067,0.474,FALSE,1.30833006466929,0.003,TRUE,0.576364931244227,0.994,FALSE,1.17764394340964,0.188,FALSE,0.534119070484805,0.99,FALSE,"BrayCurtis",1.30833006466929
"Large",50,48,1.69256776952442,0.00497512437810945,TRUE,1.52001311705644,0.001,TRUE,2.89017077003307,0.001,TRUE,1.10791142774171,0.266,FALSE,2.7458658495354,0.001,TRUE,0.999063139556212,0.48,FALSE,"BrayCurtis",2.89017077003307
"Small",100,48,1.42120911788597,0.159203980099502,FALSE,1.08067438755349,0.218,FALSE,1.2394720013107,0.025,TRUE,1.09863825221294,0.27,FALSE,1.30302414698434,0.105,FALSE,1.05666004185868,0.357,FALSE,"WeightedUniFrac",1.30302414698434
"Medium",100,48,1.58871953433067,0.0149253731343284,TRUE,1.29855384344495,0.004,TRUE,1.84521529724943,0.001,TRUE,1.0631833633305,0.343,FALSE,1.78795535072005,0.007,TRUE,1.17658173203493,0.187,FALSE,"BrayCurtis",1.84521529724943
"Large",100,48,2.04364045786435,0.00497512437810945,TRUE,1.87405162070426,0.001,TRUE,4.6879613831402,0.001,TRUE,0.680217438613153,0.962,FALSE,4.32985161883043,0.001,TRUE,0.620845082746253,0.98,FALSE,"BrayCurtis",4.6879613831402
"Small",200,5,1.45811105367948,0.189054726368159,FALSE,1.13930544510123,0.064,FALSE,1.22703009061228,0.028,TRUE,1.2353337469232,0.108,FALSE,1.42795667217794,0.036,TRUE,1.3368003528859,0.059,FALSE,"WeightedUniFrac",1.42795667217794
"Small",200,48,1.30309523097861,0.567164179104478,FALSE,0.97073504954781,0.602,FALSE,1.05060085366452,0.33,FALSE,0.700924389981264,0.966,FALSE,0.96826395937866,0.494,FALSE,0.674047845464423,0.952,FALSE,"BrayCurtis",1.05060085366452
"Medium",200,48,2.11766614383939,0.00497512437810945,TRUE,1.65838314477548,0.001,TRUE,2.56674763470768,0.001,TRUE,1.05298422151412,0.378,FALSE,1.73232594970754,0.008,TRUE,1.16310248453685,0.24,FALSE,"BrayCurtis",2.56674763470768
"Large",200,48,3.10643645526723,0.00497512437810945,TRUE,2.913624222417,0.001,TRUE,8.01813593145034,0.001,TRUE,1.00106245209034,0.478,FALSE,7.90078713160075,0.001,TRUE,1.19010310843271,0.177,FALSE,"BrayCurtis",8.01813593145034
"Small",50,49,1.12860843307008,0.761194029850746,FALSE,0.877552741130468,0.883,FALSE,0.864181268704533,0.856,FALSE,0.868537896916685,0.773,FALSE,0.962901818345258,0.491,FALSE,0.822714150382282,0.796,FALSE,"WeightedUniFrac",0.962901818345258
"Medium",50,49,1.43830038650096,0.0398009950248756,TRUE,1.26480347045421,0.01,TRUE,1.33782268703848,0.006,TRUE,1.07971980639621,0.322,FALSE,1.251700515464,0.142,FALSE,1.14246148487226,0.241,FALSE,"BrayCurtis",1.33782268703848
"Large",50,49,1.56402058543994,0.00497512437810945,TRUE,1.45670562002744,0.001,TRUE,2.91579143924028,0.001,TRUE,0.829372298931672,0.845,FALSE,2.83550528175931,0.001,TRUE,0.681704305926894,0.94,FALSE,"BrayCurtis",2.91579143924028
"Small",100,49,1.32880483194727,0.368159203980099,FALSE,1.01043483934828,0.434,FALSE,0.948224633728741,0.654,FALSE,1.16121313841173,0.171,FALSE,1.13233945173366,0.244,FALSE,1.22358963491607,0.152,FALSE,"UnweightedUniFrac",1.22358963491607
"Medium",100,49,1.54727083284563,0.0298507462686567,TRUE,1.27600786792823,0.01,TRUE,1.66386651969721,0.001,TRUE,0.919289846612911,0.668,FALSE,1.60941697899026,0.029,TRUE,0.97984786644503,0.529,FALSE,"BrayCurtis",1.66386651969721
"Large",100,49,1.9663473178351,0.00497512437810945,TRUE,1.7343162518542,0.001,TRUE,4.17415574930359,0.001,TRUE,0.949054151467359,0.62,FALSE,4.27864890773172,0.001,TRUE,0.803955652305276,0.826,FALSE,"WeightedUniFrac",4.27864890773172
"Small",200,49,1.24393127324825,0.81592039800995,FALSE,0.965716015408284,0.631,FALSE,1.08279356578845,0.228,FALSE,0.849521287111962,0.804,FALSE,0.908972940964063,0.63,FALSE,0.74914470649757,0.894,FALSE,"BrayCurtis",1.08279356578845
"Medium",200,5,1.74222658464509,0.0149253731343284,TRUE,1.37278188761692,0.002,TRUE,2.11418067852234,0.001,TRUE,1.04184092917875,0.384,FALSE,3.21845850971547,0.001,TRUE,0.887555186097454,0.685,FALSE,"WeightedUniFrac",3.21845850971547
"Medium",200,49,1.58671083218591,0.0398009950248756,TRUE,1.21979847927278,0.012,TRUE,1.99605613608218,0.001,TRUE,0.842903642187863,0.809,FALSE,2.15277477990616,0.001,TRUE,0.753563944907452,0.897,FALSE,"WeightedUniFrac",2.15277477990616
"Large",200,49,3.51823230500828,0.00497512437810945,TRUE,3.33239416033237,0.001,TRUE,8.44398216213947,0.001,TRUE,1.31633038645624,0.048,TRUE,9.99338252474299,0.001,TRUE,1.26197057273585,0.116,FALSE,"WeightedUniFrac",9.99338252474299
"Small",50,50,1.26357810331417,0.323383084577114,FALSE,1.10349822260888,0.147,FALSE,1.05991337758739,0.281,FALSE,1.04045490751468,0.416,FALSE,1.08305070673104,0.341,FALSE,1.19881279250467,0.172,FALSE,"UnweightedUniFrac",1.19881279250467
"Medium",50,50,1.3205742965925,0.194029850746269,FALSE,1.18145279567578,0.034,TRUE,1.52624533845489,0.001,TRUE,1.09944304804183,0.284,FALSE,1.35104650146463,0.068,FALSE,1.20239402470937,0.168,FALSE,"BrayCurtis",1.52624533845489
"Large",50,50,1.64352252649463,0.00497512437810945,TRUE,1.59963516188261,0.001,TRUE,2.50822929385906,0.001,TRUE,1.33179453644721,0.035,TRUE,2.60904877550009,0.001,TRUE,1.68699976768768,0.001,TRUE,"WeightedUniFrac",2.60904877550009
"Small",100,50,1.27640202266645,0.552238805970149,FALSE,1.029929255223,0.372,FALSE,1.20501339296405,0.048,TRUE,0.743845876976467,0.916,FALSE,1.34779864443329,0.08,FALSE,0.753025904034143,0.884,FALSE,"WeightedUniFrac",1.34779864443329
"Medium",100,50,1.46502350125668,0.0895522388059701,FALSE,1.13142943365333,0.092,FALSE,1.58799625312123,0.001,TRUE,0.911311461317636,0.702,FALSE,1.48038837617331,0.034,TRUE,0.884510494051198,0.709,FALSE,"BrayCurtis",1.58799625312123
"Large",100,50,2.18899189377146,0.00497512437810945,TRUE,1.92868208833714,0.001,TRUE,4.53840753336476,0.001,TRUE,0.839024988111404,0.81,FALSE,5.67685439768627,0.001,TRUE,0.985670610200122,0.513,FALSE,"WeightedUniFrac",5.67685439768627
"Small",200,50,1.5185836014062,0.109452736318408,FALSE,1.15576988406564,0.062,FALSE,1.21563978477786,0.037,TRUE,1.28032460655733,0.062,FALSE,1.22334463218287,0.166,FALSE,1.11227886404042,0.289,FALSE,"Jaccard",1.28032460655733
"Medium",200,50,1.73677828089713,0.0149253731343284,TRUE,1.34352063995685,0.003,TRUE,1.87213342207036,0.001,TRUE,0.958996192929429,0.575,FALSE,1.59456827839177,0.028,TRUE,0.902892048433585,0.702,FALSE,"BrayCurtis",1.87213342207036
"Large",200,5,3.38379339028226,0.00497512437810945,TRUE,3.12216552082252,0.001,TRUE,8.87126420964464,0.001,TRUE,0.831233859042507,0.801,FALSE,9.16281194482778,0.001,TRUE,0.784580920396825,0.839,FALSE,"WeightedUniFrac",9.16281194482778
"Large",200,50,3.40938417814282,0.00497512437810945,TRUE,3.2067997615782,0.001,TRUE,8.90753206809472,0.001,TRUE,0.859145686770087,0.804,FALSE,7.82600496013968,0.001,TRUE,0.889172524693236,0.674,FALSE,"BrayCurtis",8.90753206809472
"Small",50,6,1.39018423170747,0.0646766169154229,FALSE,1.12657420239672,0.113,FALSE,1.17545230775577,0.072,FALSE,1.05238953294182,0.394,FALSE,1.07308148119594,0.308,FALSE,1.10639432885326,0.305,FALSE,"BrayCurtis",1.17545230775577
"Medium",50,6,1.3475140121986,0.169154228855721,FALSE,1.15295325881344,0.061,FALSE,1.10285446020943,0.223,FALSE,1.20577993064356,0.131,FALSE,1.13652778139558,0.235,FALSE,1.22972001738585,0.151,FALSE,"UnweightedUniFrac",1.22972001738585
"Large",50,6,1.46764057947376,0.0199004975124378,TRUE,1.28706019313564,0.004,TRUE,2.57991218710304,0.001,TRUE,0.988438258160617,0.515,FALSE,1.83461180326955,0.004,TRUE,0.988614626328698,0.499,FALSE,"BrayCurtis",2.57991218710304
"Small",100,6,1.53696934200014,0.0348258706467662,TRUE,1.2112805862901,0.018,TRUE,1.16728612873777,0.084,FALSE,1.19067819182779,0.156,FALSE,1.57219981165412,0.023,TRUE,1.29000807328151,0.099,FALSE,"WeightedUniFrac",1.57219981165412
"Medium",100,1,1.48047972079403,0.0597014925373134,FALSE,1.21061419058472,0.021,TRUE,1.56824860017097,0.001,TRUE,0.88171739472631,0.746,FALSE,1.03970125491965,0.367,FALSE,0.876853396998549,0.728,FALSE,"BrayCurtis",1.56824860017097
"Medium",100,6,1.53937913262856,0.00497512437810945,TRUE,1.28801109819575,0.006,TRUE,1.77902923436391,0.001,TRUE,1.07155259167125,0.368,FALSE,1.54854064458756,0.024,TRUE,1.08429077377839,0.344,FALSE,"BrayCurtis",1.77902923436391
"Large",100,6,1.9383422507844,0.00497512437810945,TRUE,1.75396110765763,0.001,TRUE,4.55542668129039,0.001,TRUE,0.584177395563171,0.995,FALSE,3.52025933778414,0.001,TRUE,0.521137094007692,0.995,FALSE,"BrayCurtis",4.55542668129039
"Small",200,6,1.74672480766263,0.00995024875621891,TRUE,1.31314174753396,0.004,TRUE,1.36749255109704,0.004,TRUE,1.1143762382285,0.24,FALSE,1.07335167716131,0.338,FALSE,1.01206127879704,0.452,FALSE,"BrayCurtis",1.36749255109704
"Medium",200,6,1.50762979652175,0.104477611940299,FALSE,1.17250676683688,0.045,TRUE,1.9184462424563,0.001,TRUE,0.939025583536193,0.632,FALSE,1.79437467307691,0.01,TRUE,1.08741404100791,0.344,FALSE,"BrayCurtis",1.9184462424563
"Large",200,6,2.77167661131432,0.00497512437810945,TRUE,2.57844112263201,0.001,TRUE,8.50636169336484,0.001,TRUE,0.907317556757736,0.677,FALSE,8.11862624809037,0.001,TRUE,0.887964353089582,0.686,FALSE,"BrayCurtis",8.50636169336484
"Small",50,7,1.04201528675649,0.980099502487562,FALSE,0.864161586314944,0.924,FALSE,0.970520998573536,0.591,FALSE,0.830332702909456,0.832,FALSE,1.00235364539783,0.433,FALSE,0.719828424188324,0.922,FALSE,"WeightedUniFrac",1.00235364539783
